2025-03-03 14:27:48,823 DEBUG   HandlerThread:30024 [system_monitor.py:probe():223] {'os': 'Linux-3.10.0-693.5.2.el7.x86_64-x86_64-with-glibc2.17', 'python': '3.9.6', 'heartbeatAt': '2025-03-03T14:27:48.773911', 'startedAt': '2025-03-03T14:27:48.317386', 'docker': None, 'cuda': None, 'args': ('--n=12',), 'state': 'running', 'program': '/share/nas2_3/adey/github/Neural-Compression-for-Radio-Astronomy/vqvae/main_autoencoder_option1.py', 'codePathLocal': 'main_autoencoder_option1.py', 'codePath': 'vqvae/main_autoencoder_option1.py', 'git': {'remote': 'https://github.com/JointResearchProjectManchester/Neural-Compression-for-Radio-Astronomy.git', 'commit': '4940c66bddfae3a81ad83c69c50b815e0c09acd5'}, 'email': 'deya.03@outlook.com', 'root': '/share/nas2_3/adey/github/Neural-Compression-for-Radio-Astronomy', 'host': 'compute-0-0.local', 'username': 'adey', 'executable': '/share/nas2_3/adey/.venv/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2067.443791666667, 'min': 1200.0, 'max': 3100.0}, 'cpu_freq_per_core': [{'current': 2980.351, 'min': 1200.0, 'max': 3100.0}, {'current': 1200.062, 'min': 1200.0, 'max': 3100.0}, {'current': 2974.664, 'min': 1200.0, 'max': 3100.0}, {'current': 1200.875, 'min': 1200.0, 'max': 3100.0}, {'current': 2899.609, 'min': 1200.0, 'max': 3100.0}, {'current': 1199.96, 'min': 1200.0, 'max': 3100.0}, {'current': 2900.015, 'min': 1200.0, 'max': 3100.0}, {'current': 1226.976, 'min': 1200.0, 'max': 3100.0}, {'current': 2945.515, 'min': 1200.0, 'max': 3100.0}, {'current': 1200.062, 'min': 1200.0, 'max': 3100.0}, {'current': 2903.976, 'min': 1200.0, 'max': 3100.0}, {'current': 1200.062, 'min': 1200.0, 'max': 3100.0}, {'current': 2981.57, 'min': 1200.0, 'max': 3100.0}, {'current': 1208.796, 'min': 1200.0, 'max': 3100.0}, {'current': 2978.523, 'min': 1200.0, 'max': 3100.0}, {'current': 1200.265, 'min': 1200.0, 'max': 3100.0}, {'current': 2899.71, 'min': 1200.0, 'max': 3100.0}, {'current': 1204.937, 'min': 1200.0, 'max': 3100.0}, {'current': 2900.828, 'min': 1200.0, 'max': 3100.0}, {'current': 1199.96, 'min': 1200.0, 'max': 3100.0}, {'current': 2900.421, 'min': 1200.0, 'max': 3100.0}, {'current': 1210.523, 'min': 1200.0, 'max': 3100.0}, {'current': 2906.515, 'min': 1200.0, 'max': 3100.0}, {'current': 1205.75, 'min': 1200.0, 'max': 3100.0}], 'disk': {'/': {'total': 15.623897552490234, 'used': 6.485816955566406}}, 'gpu': 'NVIDIA A100-PCIE-40GB', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}, {'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}], 'memory': {'total': 62.711788177490234}}
2025-03-03 14:27:48,823 INFO    HandlerThread:30024 [system_monitor.py:probe():224] Finished collecting system info
2025-03-03 14:27:48,823 INFO    HandlerThread:30024 [system_monitor.py:probe():227] Publishing system info
2025-03-03 14:27:48,825 INFO    HandlerThread:30024 [system_monitor.py:probe():229] Finished publishing system info
2025-03-03 14:27:48,830 DEBUG   SenderThread:30024 [sender.py:send():389] send: files
2025-03-03 14:27:48,830 INFO    SenderThread:30024 [sender.py:_save_file():1423] saving file wandb-metadata.json with policy now
2025-03-03 14:27:48,951 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: python_packages
2025-03-03 14:27:48,951 DEBUG   SenderThread:30024 [sender.py:send_request():416] send_request: python_packages
2025-03-03 14:27:48,952 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: stop_status
2025-03-03 14:27:48,952 DEBUG   SenderThread:30024 [sender.py:send_request():416] send_request: stop_status
2025-03-03 14:27:48,958 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:27:49,223 DEBUG   SenderThread:30024 [sender.py:send():389] send: telemetry
2025-03-03 14:27:49,353 INFO    wandb-upload_0:30024 [upload_job.py:push():130] Uploaded file /tmp/tmp2iogkcvawandb/g073kncv-wandb-metadata.json
2025-03-03 14:27:49,718 INFO    Thread-12 :30024 [dir_watcher.py:_on_file_created():271] file/dir created: /share/nas2_3/adey/github/Neural-Compression-for-Radio-Astronomy/vqvae/wandb/run-20250303_142748-7owlsy21/files/requirements.txt
2025-03-03 14:27:49,718 INFO    Thread-12 :30024 [dir_watcher.py:_on_file_created():271] file/dir created: /share/nas2_3/adey/github/Neural-Compression-for-Radio-Astronomy/vqvae/wandb/run-20250303_142748-7owlsy21/files/wandb-metadata.json
2025-03-03 14:27:53,957 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: status_report
2025-03-03 14:27:58,957 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:27:59,957 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: status_report
2025-03-03 14:28:03,953 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: stop_status
2025-03-03 14:28:03,954 DEBUG   SenderThread:30024 [sender.py:send_request():416] send_request: stop_status
2025-03-03 14:28:05,143 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: status_report
2025-03-03 14:28:08,957 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:28:10,959 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: status_report
2025-03-03 14:28:16,959 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: status_report
2025-03-03 14:28:18,953 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: stop_status
2025-03-03 14:28:18,954 DEBUG   SenderThread:30024 [sender.py:send_request():416] send_request: stop_status
2025-03-03 14:28:18,993 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:28:22,194 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: status_report
2025-03-03 14:28:22,326 ERROR   SenderThread:30024 [internal_api.py:execute():358] 409 response executing GraphQL.
2025-03-03 14:28:22,327 ERROR   SenderThread:30024 [internal_api.py:execute():359] {"errors":[{"message":"run 7owlsy21 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2025-03-03 14:28:23,673 ERROR   SenderThread:30024 [internal_api.py:execute():358] 409 response executing GraphQL.
2025-03-03 14:28:23,674 ERROR   SenderThread:30024 [internal_api.py:execute():359] {"errors":[{"message":"run 7owlsy21 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2025-03-03 14:28:26,192 ERROR   SenderThread:30024 [internal_api.py:execute():358] 409 response executing GraphQL.
2025-03-03 14:28:26,192 ERROR   SenderThread:30024 [internal_api.py:execute():359] {"errors":[{"message":"run 7owlsy21 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2025-03-03 14:28:26,192 INFO    SenderThread:30024 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "/share/nas2_3/adey/.venv/lib/python3.9/site-packages/wandb/sdk/lib/retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "/share/nas2_3/adey/.venv/lib/python3.9/site-packages/wandb/sdk/internal/internal_api.py", line 354, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "/share/nas2_3/adey/.venv/lib/python3.9/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "/share/nas2_3/adey/.venv/lib/python3.9/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "/share/nas2_3/adey/.venv/lib/python3.9/site-packages/wandb/sdk/lib/gql_request.py", line 59, in execute
    request.raise_for_status()
  File "/share/nas2_3/adey/.venv/lib/python3.9/site-packages/requests/models.py", line 1024, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 409 Client Error: Conflict for url: https://api.wandb.ai/graphql
2025-03-03 14:28:29,088 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: keepalive
2025-03-03 14:28:29,089 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:28:30,771 ERROR   SenderThread:30024 [internal_api.py:execute():358] 409 response executing GraphQL.
2025-03-03 14:28:30,772 ERROR   SenderThread:30024 [internal_api.py:execute():359] {"errors":[{"message":"run 7owlsy21 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2025-03-03 14:28:33,953 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: stop_status
2025-03-03 14:28:38,954 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: keepalive
2025-03-03 14:28:39,089 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:28:39,494 ERROR   SenderThread:30024 [internal_api.py:execute():358] 409 response executing GraphQL.
2025-03-03 14:28:39,494 ERROR   SenderThread:30024 [internal_api.py:execute():359] {"errors":[{"message":"run 7owlsy21 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2025-03-03 14:28:40,328 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:40,454 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:40,559 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:40,682 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:40,765 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:40,883 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,035 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,150 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,242 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,359 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,441 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,517 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,617 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,724 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,829 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:41,954 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,086 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,248 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,350 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,476 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,576 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,702 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,816 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:42,898 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,041 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,111 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,257 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,326 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,429 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,580 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,681 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,774 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,895 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:43,970 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,056 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,125 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,206 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,304 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,382 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,496 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,646 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,727 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: keepalive
2025-03-03 14:28:44,750 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,850 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:44,943 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,053 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,145 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,262 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,359 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,483 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,591 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,673 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,774 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,872 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:45,984 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,055 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,168 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,244 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,316 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,443 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,515 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,614 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,714 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,785 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:46,903 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,026 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,130 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,235 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,306 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,379 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,484 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,623 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,740 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,811 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,921 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:47,999 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,136 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,220 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,352 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,446 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,579 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,692 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,768 DEBUG   SystemMonitor:30024 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-03 14:28:48,812 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,895 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:48,988 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,090 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-03 14:28:49,094 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,209 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,307 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,377 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,490 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,598 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,703 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,782 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:49,907 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,029 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,140 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,215 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,284 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,354 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,465 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,535 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,663 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,767 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,900 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:50,997 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,131 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,200 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,337 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,447 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,549 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,656 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,745 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,845 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:51,933 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,075 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,171 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,254 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,396 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,495 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,574 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,647 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,761 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,864 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:52,946 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,021 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,091 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,196 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,295 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,401 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,543 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,614 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,732 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,843 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,925 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:53,994 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,121 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,241 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,320 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,458 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,614 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,691 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,735 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: keepalive
2025-03-03 14:28:54,829 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:54,935 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
2025-03-03 14:28:55,040 DEBUG   HandlerThread:30024 [handler.py:handle_request():158] handle_request: partial_history
